"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"abundance-birdcage-on-black","Birdcage On Black","<p>Birdcage On Black pattern from our Abundance collection. Pattern #01-01-101A. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-101A-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/birdcage-on-black.jpg?v=1772126716","1","Birdcage On Black pattern thumbnail","Birdcage On Black - Abundance Collection | ColorFlex Wallpaper","Birdcage On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","birdcage-on-black","0","","24x36","half-drop","","01-01-101A","01","101","A",""
"folksie-clo-woodcut-diamonds","Woodcut Diamonds","<p>Woodcut Diamonds pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","folksie-clo-woodcut-diamonds-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/woodcut-diamonds.jpg?v=1774383373","","","Woodcut Diamonds - Folksie Clo Collection | ColorFlex Wallpaper","Woodcut Diamonds pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","woodcut-diamonds","1","Design","24x24","straight","SW6356 COPPER MOUNTAIN,SW6990 CAVIAR","","","","",""
"folksie-clo-polkadot-parade","Polkadot Parade","<p>Polkadot Parade pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","folksie-clo-polkadot-parade-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/polkadot-parade.jpg?v=1774383376","1","Polkadot Parade pattern thumbnail","Polkadot Parade - Folksie Clo Collection | ColorFlex Wallpaper","Polkadot Parade pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","polkadot-parade","1","Dots","24x24","straight","SC0001 COTTAGE LINEN,SW6524 COMMODORE","","","","",""
"folksie-clo-polkadot-parade","Polkadot Parade","<p>Polkadot Parade pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","folksie-clo-polkadot-parade-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/polkadot-parade.jpg?v=1774383376","","","Polkadot Parade - Folksie Clo Collection | ColorFlex Wallpaper","Polkadot Parade pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","polkadot-parade","1","Dots","24x24","straight","SC0001 COTTAGE LINEN,SW6524 COMMODORE","","","","",""
"folksie-clo-polkadot-parade","Polkadot Parade","<p>Polkadot Parade pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","folksie-clo-polkadot-parade-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/polkadot-parade.jpg?v=1774383376","","","Polkadot Parade - Folksie Clo Collection | ColorFlex Wallpaper","Polkadot Parade pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","polkadot-parade","1","Dots","24x24","straight","SC0001 COTTAGE LINEN,SW6524 COMMODORE","","","","",""
"folksie-clo-carnival","Carnival","<p>Carnival pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","folksie-clo-carnival-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/carnival.jpg?v=1774383377","1","Carnival pattern thumbnail","Carnival - Folksie Clo Collection | ColorFlex Wallpaper","Carnival pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","carnival","6","Texture,Design 1,Centers,Scallop Edge,Outside Petals,Dots","24x24","straight","SC0001 COTTAGE LINEN,SW6371 VANILLIN,SW6311 MEMORABLE ROSE,SW6123 RYEGRASS,SW6425 RELENTLESS OLIVE,SW6752 LARCHMERE,SW6752 LARCHMERE","","","","",""
"folksie-clo-carnival","Carnival","<p>Carnival pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","folksie-clo-carnival-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/carnival.jpg?v=1774383377","","","Carnival - Folksie Clo Collection | ColorFlex Wallpaper","Carnival pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","carnival","6","Texture,Design 1,Centers,Scallop Edge,Outside Petals,Dots","24x24","straight","SC0001 COTTAGE LINEN,SW6371 VANILLIN,SW6311 MEMORABLE ROSE,SW6123 RYEGRASS,SW6425 RELENTLESS OLIVE,SW6752 LARCHMERE,SW6752 LARCHMERE","","","","",""
"folksie-clo-carnival","Carnival","<p>Carnival pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","folksie-clo-carnival-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/carnival.jpg?v=1774383377","","","Carnival - Folksie Clo Collection | ColorFlex Wallpaper","Carnival pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","carnival","6","Texture,Design 1,Centers,Scallop Edge,Outside Petals,Dots","24x24","straight","SC0001 COTTAGE LINEN,SW6371 VANILLIN,SW6311 MEMORABLE ROSE,SW6123 RYEGRASS,SW6425 RELENTLESS OLIVE,SW6752 LARCHMERE,SW6752 LARCHMERE","","","","",""
"folksie-clo-queens-pomegranate-vine","Queens Pomegranate Vine","<p>Queens Pomegranate Vine pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","folksie-clo-queens-pomegranate-vine-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/queens-pomegranate-vine.jpg?v=1774383386","1","Queens Pomegranate Vine pattern thumbnail","Queens Pomegranate Vine - Folksie Clo Collection | ColorFlex Wallpaper","Queens Pomegranate Vine pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","queens-pomegranate-vine","8","Layer 1,Layer 2,Small Leaves,Large Flowers,Berries,Pomegranate,Seeds,Outline","24x34","straight","SW6371 VANILLIN,SW6306 CORDIAL,SW6226 BASQUE GREEN,SW6424 TANSY GREEN,SW6306 CORDIAL,6306 CORDIAL,6306 CORDIAL,SW6395 ALCHEMY,SW6395 ALCHEMY","","","","",""
"folksie-clo-queens-pomegranate-vine","Queens Pomegranate Vine","<p>Queens Pomegranate Vine pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","folksie-clo-queens-pomegranate-vine-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/queens-pomegranate-vine.jpg?v=1774383386","","","Queens Pomegranate Vine - Folksie Clo Collection | ColorFlex Wallpaper","Queens Pomegranate Vine pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","queens-pomegranate-vine","8","Layer 1,Layer 2,Small Leaves,Large Flowers,Berries,Pomegranate,Seeds,Outline","24x34","straight","SW6371 VANILLIN,SW6306 CORDIAL,SW6226 BASQUE GREEN,SW6424 TANSY GREEN,SW6306 CORDIAL,6306 CORDIAL,6306 CORDIAL,SW6395 ALCHEMY,SW6395 ALCHEMY","","","","",""
"folksie-clo-queens-pomegranate-vine","Queens Pomegranate Vine","<p>Queens Pomegranate Vine pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","folksie-clo-queens-pomegranate-vine-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/queens-pomegranate-vine.jpg?v=1774383386","","","Queens Pomegranate Vine - Folksie Clo Collection | ColorFlex Wallpaper","Queens Pomegranate Vine pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","queens-pomegranate-vine","8","Layer 1,Layer 2,Small Leaves,Large Flowers,Berries,Pomegranate,Seeds,Outline","24x34","straight","SW6371 VANILLIN,SW6306 CORDIAL,SW6226 BASQUE GREEN,SW6424 TANSY GREEN,SW6306 CORDIAL,6306 CORDIAL,6306 CORDIAL,SW6395 ALCHEMY,SW6395 ALCHEMY","","","","",""
"folksie-clo-queens-pomegranate-field","Queens Pomegranate Field","<p>Queens Pomegranate Field pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","folksie-clo-queens-pomegranate-field-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/queens-pomegranate-field.jpg?v=1774383388","1","Queens Pomegranate Field pattern thumbnail","Queens Pomegranate Field - Folksie Clo Collection | ColorFlex Wallpaper","Queens Pomegranate Field pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","queens-pomegranate-field","6","Texture,Behind Seeds,Seeds,Leaves,Pomegranates,Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6994 GREENBLACK,SW6395 ALCHEMY,SW6424 TANSY GREEN,SW6306 CORDIAL,SW6395 ALCHEMY","","","","",""
"folksie-clo-queens-pomegranate-field","Queens Pomegranate Field","<p>Queens Pomegranate Field pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","folksie-clo-queens-pomegranate-field-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/queens-pomegranate-field.jpg?v=1774383388","","","Queens Pomegranate Field - Folksie Clo Collection | ColorFlex Wallpaper","Queens Pomegranate Field pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","queens-pomegranate-field","6","Texture,Behind Seeds,Seeds,Leaves,Pomegranates,Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6994 GREENBLACK,SW6395 ALCHEMY,SW6424 TANSY GREEN,SW6306 CORDIAL,SW6395 ALCHEMY","","","","",""
"folksie-clo-queens-pomegranate-field","Queens Pomegranate Field","<p>Queens Pomegranate Field pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","folksie-clo-queens-pomegranate-field-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/queens-pomegranate-field.jpg?v=1774383388","","","Queens Pomegranate Field - Folksie Clo Collection | ColorFlex Wallpaper","Queens Pomegranate Field pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","queens-pomegranate-field","6","Texture,Behind Seeds,Seeds,Leaves,Pomegranates,Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6994 GREENBLACK,SW6395 ALCHEMY,SW6424 TANSY GREEN,SW6306 CORDIAL,SW6395 ALCHEMY","","","","",""
"folksie-clo-fishscale-flower-bud","Fishscale Flower Bud","<p>Fishscale Flower Bud pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","folksie-clo-fishscale-flower-bud-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/fishscale-flower-bud.jpg?v=1772127317","1","Fishscale Flower Bud pattern thumbnail","Fishscale Flower Bud - Folksie Clo Collection | ColorFlex Wallpaper","Fishscale Flower Bud pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","fishscale-flower-bud","4","Swag,Leaves & Bulb,Flower,Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6215 ROCKY RIVER,SW2802 ROOKWOOD RED,SW6396 DIFFERENT GOLD","","","","",""
"folksie-clo-fishscale-flower-bud","Fishscale Flower Bud","<p>Fishscale Flower Bud pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Folksie Clo","Home & Garden > Decor","ColorFlex Pattern","folksie-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","folksie-clo-fishscale-flower-bud-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/fishscale-flower-bud.jpg?v=1772127317","","","Fishscale Flower Bud - Folksie Clo Collection | ColorFlex Wallpaper","Fishscale Flower Bud pattern from our Folksie Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","folksie-clo","fishscale-flower-bud","4","Swag,Leaves & Bulb,Flower,Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6215 ROCKY RIVER,SW2802 ROOKWOOD RED,SW6396 DIFFERENT GOLD","","","","",""
